label,family,delta,Kc_theory,Kc_numeric
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.3670282360908064
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.4492931855594354
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5315581350280645
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6138230844966934
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.6960880339653226
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7783529834339515
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8606179329025805
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9428828823712095
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.0251478318398388
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.1074127813084675
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1896777307770967
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2719426802457259
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3542076297143546
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4364725791829838
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5187375286516125
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.6010024781202417
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.6832674275888706
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.12004364089915097
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.2021787636196227
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.2843138863400944
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.3664490090605661
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.44858413178103784
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5307192545015096
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6128543772219813
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.6949894999424531
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7771246226629247
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8592597453833963
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9413948681038682
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.02352999082434
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.1056651135448115
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1878002362652833
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2699353589857552
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3520704817062268
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4342056044266986
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.51634072714717
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.598475849867642
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.6806109725881135
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.1190076935137106
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.2004340101283547
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.2818603267429988
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.3632866433576429
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.444712959972287
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5261392765869312
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6075655932015752
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.6889919098162194
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7704182264308634
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8518445430455075
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9332708596601517
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.0146971762747958
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.0961234928894397
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.177549809504084
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2589761261187282
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.340402442733372
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4218287593480163
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5032550759626602
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.5846813925773044
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.6661077091919485
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.11933000062106615
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.2009768431512693
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.28262368568147245
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.3642705282116756
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.44591737074187876
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.527564213272082
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6092110558022851
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.6908578983324883
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7725047408626914
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8541515833928945
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9357984259230977
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.017445268453301
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.099092110983504
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1807389535137072
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2623857960439104
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3440326385741135
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4256794811043167
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5073263236345196
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.5889731661647228
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.670620008694926
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.11923387940876576
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.20081495479371075
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.2823960301786558
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.36397710556360074
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.44555818094854577
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5271392563334908
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6087203317184358
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.6903014071033808
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7718824824883258
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8534635578732707
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9350446332582157
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.016625708643161
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.0982067840281056
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1797878594130509
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.261368934797996
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3429500101829406
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4245310855678859
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5061121609528305
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.5876932363377758
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.6692743117227207
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.12048954679212485
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.20292976301831556
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.28536997924450624
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.36781019547069693
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.4502504116968876
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5326906279230784
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.615130844149269
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.6975710603754598
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7800112766016504
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8624514928278411
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9448917090540317
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.0273319252802227
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.109772141506413
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1922123577326038
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2746525739587948
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3570927901849852
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.439533006411176
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5219732226373663
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.6044134388635574
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.686853655089748
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.12017559681062354
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.2024010051547344
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.28462641349884527
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.36685182184295606
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.4490772301870669
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5313026385311779
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6135280468752886
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.6957534552193996
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7779788635635103
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8602042719076212
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.942429680251732
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.024655088595843
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.1068804969399535
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1891059052840647
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2713313136281756
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3535567219722862
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4357821303163971
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5180075386605079
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.6002329470046188
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.6824583553487296
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.1206516185900645
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.20320272604642442
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.2857538335027843
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.36830494095914423
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.4508560484155042
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5334071558718642
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.615958263328224
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.698509370784584
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7810604782409438
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8636115856973037
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9461626931536636
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.0287138006100238
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.1112649080663834
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1938160155227435
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2763671229791036
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3589182304354632
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4414693378918233
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.524020445348183
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.606571552804543
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.6891226602609029
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.12098630321946355
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.20376640542225438
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.28654650762504524
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.3693266098278361
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.4521067120306269
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5348868142334179
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6176669164362086
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.7004470186389995
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7832271208417904
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8660072230445811
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.948787325247372
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.031567427450163
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.1143475296529537
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1971276318557447
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2799077340585356
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3626878362613262
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4454679384641171
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5282480406669077
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.6110281428696989
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.6938082450724896
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.12042680884797713
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.20282409911238253
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.2852213893767879
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.3676186796411933
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.4500159699055987
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5324132601700042
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6148105504344096
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.697207840698815
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7796051309632204
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8620024212276257
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9443997114920312
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.0267970017564367
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.109194292020842
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1915915822852474
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.273988872549653
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.356386162814058
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4387834530784638
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5211807433428688
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.6035780336072745
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.6859753238716797
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.11940234712622268
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.20109868989679608
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.2827950326673695
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.3644913754379429
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.4461877182085163
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5278840609790898
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6095804037496632
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.6912767465202366
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.77297308929081
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8546694320613833
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9363657748319567
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.0180621176025304
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.0997584603731034
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1814548031436771
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2631511459142506
