ambient_dimension,manifold_dimension,Manifold dimension,N,seed,kappa_sample,kappa_theory,kappa_ratio,N_inv_sqrt
4,3,D = 3,1024,9,0.743849180557822,0.75,0.9917989074104293,0.03125
4,3,D = 3,1024,10,0.743733401038059,0.75,0.991644534717412,0.03125
4,3,D = 3,1024,11,0.7525736508753891,0.75,1.0034315345005187,0.03125
4,3,D = 3,1024,12,0.7552505692232596,0.75,1.0070007589643462,0.03125
4,3,D = 3,1024,13,0.754020053377126,0.75,1.0053600711695012,0.03125
4,3,D = 3,1024,14,0.7498813319353826,0.75,0.9998417759138435,0.03125
4,3,D = 3,1024,15,0.7537691004916593,0.75,1.0050254673222125,0.03125
4,3,D = 3,1024,16,0.7530695126501928,0.75,1.0040926835335904,0.03125
4,3,D = 3,1024,17,0.7490231888893513,0.75,0.9986975851858017,0.03125
4,3,D = 3,1024,18,0.7590594497306091,0.75,1.012079266307479,0.03125
4,3,D = 3,1024,19,0.741160032301862,0.75,0.9882133764024826,0.03125
4,3,D = 3,1024,20,0.7438671787531288,0.75,0.9918229050041717,0.03125
4,3,D = 3,1024,21,0.7640481569124871,0.75,1.018730875883316,0.03125
4,3,D = 3,1024,22,0.7531561978648587,0.75,1.0042082638198115,0.03125
4,3,D = 3,1024,23,0.7500974109453133,0.75,1.0001298812604178,0.03125
4,3,D = 3,1024,24,0.7501568271798575,0.75,1.0002091029064768,0.03125
4,3,D = 3,1024,25,0.7515512220706879,0.75,1.0020682960942506,0.03125
4,3,D = 3,1024,26,0.7431280884917358,0.75,0.9908374513223145,0.03125
4,3,D = 3,1024,27,0.7450019081130933,0.75,0.9933358774841244,0.03125
4,3,D = 3,1024,28,0.7580818777370917,0.75,1.0107758369827888,0.03125
4,3,D = 3,1024,29,0.7477561940991571,0.75,0.9970082587988761,0.03125
4,3,D = 3,2048,0,0.7513097930781614,0.75,1.001746390770882,0.022097086912079608
4,3,D = 3,2048,1,0.7567931711395942,0.75,1.009057561519459,0.022097086912079608
4,3,D = 3,2048,2,0.751703939285126,0.75,1.0022719190468348,0.022097086912079608
4,3,D = 3,2048,3,0.747200129555643,0.75,0.9962668394075239,0.022097086912079608
4,3,D = 3,2048,4,0.7447264561126422,0.75,0.9929686081501896,0.022097086912079608
4,3,D = 3,2048,5,0.7489557174999717,0.75,0.9986076233332956,0.022097086912079608
4,3,D = 3,2048,6,0.7451902035845868,0.75,0.9935869381127823,0.022097086912079608
4,3,D = 3,2048,7,0.7460481318126233,0.75,0.9947308424168311,0.022097086912079608
4,3,D = 3,2048,8,0.7475934440310787,0.75,0.996791258708105,0.022097086912079608
4,3,D = 3,2048,9,0.754233897169826,0.75,1.0056451962264348,0.022097086912079608
4,3,D = 3,2048,10,0.7402213668349713,0.75,0.9869618224466284,0.022097086912079608
4,3,D = 3,2048,11,0.7498337976825871,0.75,0.999778396910116,0.022097086912079608
4,3,D = 3,2048,12,0.7557331690869343,0.75,1.0076442254492457,0.022097086912079608
4,3,D = 3,2048,13,0.7505094951153499,0.75,1.0006793268204666,0.022097086912079608
4,3,D = 3,2048,14,0.7405535242599461,0.75,0.9874046990132616,0.022097086912079608
4,3,D = 3,2048,15,0.7447642269497396,0.75,0.9930189692663195,0.022097086912079608
4,3,D = 3,2048,16,0.7468819229525601,0.75,0.9958425639367467,0.022097086912079608
4,3,D = 3,2048,17,0.7458300924302523,0.75,0.9944401232403365,0.022097086912079608
4,3,D = 3,2048,18,0.74994978503131,0.75,0.9999330467084134,0.022097086912079608
4,3,D = 3,2048,19,0.7561003244047781,0.75,1.0081337658730376,0.022097086912079608
4,3,D = 3,2048,20,0.7347533770374308,0.75,0.9796711693832411,0.022097086912079608
4,3,D = 3,2048,21,0.7402059475917024,0.75,0.9869412634556033,0.022097086912079608
4,3,D = 3,2048,22,0.7570271123355843,0.75,1.0093694831141125,0.022097086912079608
4,3,D = 3,2048,23,0.7488186484789695,0.75,0.998424864638626,0.022097086912079608
4,3,D = 3,2048,24,0.7467129836164026,0.75,0.9956173114885368,0.022097086912079608
4,3,D = 3,2048,25,0.7484009853150795,0.75,0.9978679804201059,0.022097086912079608
4,3,D = 3,2048,26,0.7545736157512501,0.75,1.0060981543350003,0.022097086912079608
4,3,D = 3,2048,27,0.7436543820282655,0.75,0.9915391760376874,0.022097086912079608
4,3,D = 3,2048,28,0.7546843076207712,0.75,1.0062457434943617,0.022097086912079608
4,3,D = 3,2048,29,0.7511928787202319,0.75,1.001590504960309,0.022097086912079608
4,3,D = 3,4096,0,0.7471629293688313,0.75,0.9962172391584417,0.015625
4,3,D = 3,4096,1,0.7539289520931601,0.75,1.0052386027908802,0.015625
4,3,D = 3,4096,2,0.7516675147517247,0.75,1.0022233530022995,0.015625
4,3,D = 3,4096,3,0.7455019931656088,0.75,0.9940026575541451,0.015625
4,3,D = 3,4096,4,0.7581437690948096,0.75,1.0108583587930795,0.015625
4,3,D = 3,4096,5,0.7409011692998835,0.75,0.987868225733178,0.015625
4,3,D = 3,4096,6,0.7493233287248621,0.75,0.9990977716331494,0.015625
4,3,D = 3,4096,7,0.7438674351651968,0.75,0.9918232468869291,0.015625
4,3,D = 3,4096,8,0.7521773712027093,0.75,1.0029031616036124,0.015625
4,3,D = 3,4096,9,0.7527908147505893,0.75,1.003721086334119,0.015625
4,3,D = 3,4096,10,0.7475872489134933,0.75,0.9967829985513244,0.015625
4,3,D = 3,4096,11,0.7463382183304137,0.75,0.9951176244405516,0.015625
4,3,D = 3,4096,12,0.7438740009267352,0.75,0.9918320012356469,0.015625
4,3,D = 3,4096,13,0.7476050232062759,0.75,0.9968066976083678,0.015625
4,3,D = 3,4096,14,0.7517724935715527,0.75,1.0023633247620702,0.015625
4,3,D = 3,4096,15,0.7522711823217785,0.75,1.0030282430957047,0.015625
4,3,D = 3,4096,16,0.7514083246076264,0.75,1.0018777661435019,0.015625
4,3,D = 3,4096,17,0.753907549952175,0.75,1.0052100666029,0.015625
4,3,D = 3,4096,18,0.7570407295811628,0.75,1.0093876394415504,0.015625
4,3,D = 3,4096,19,0.7465825542587775,0.75,0.99544340567837,0.015625
4,3,D = 3,4096,20,0.7523575480585794,0.75,1.0031433974114392,0.015625
4,3,D = 3,4096,21,0.7551880617206086,0.75,1.006917415627478,0.015625
4,3,D = 3,4096,22,0.7542006770294111,0.75,1.0056009027058814,0.015625
4,3,D = 3,4096,23,0.7518815326569215,0.75,1.0025087102092287,0.015625
4,3,D = 3,4096,24,0.7506557930523128,0.75,1.000874390736417,0.015625
4,3,D = 3,4096,25,0.7525626590736313,0.75,1.0034168787648416,0.015625
4,3,D = 3,4096,26,0.7490827427522859,0.75,0.9987769903363812,0.015625
4,3,D = 3,4096,27,0.7475084531062204,0.75,0.9966779374749605,0.015625
4,3,D = 3,4096,28,0.7496635463183137,0.75,0.9995513950910849,0.015625
4,3,D = 3,4096,29,0.7474000792092534,0.75,0.9965334389456713,0.015625
4,3,D = 3,8192,0,0.7506374046054984,0.75,1.0008498728073312,0.011048543456039804
4,3,D = 3,8192,1,0.7536347842717673,0.75,1.0048463790290232,0.011048543456039804
4,3,D = 3,8192,2,0.7538296701554108,0.75,1.005106226873881,0.011048543456039804
4,3,D = 3,8192,3,0.7499674886033255,0.75,0.9999566514711007,0.011048543456039804
4,3,D = 3,8192,4,0.750219193796221,0.75,1.0002922583949614,0.011048543456039804
4,3,D = 3,8192,5,0.751967002984082,0.75,1.0026226706454426,0.011048543456039804
4,3,D = 3,8192,6,0.7486776195219336,0.75,0.9982368260292448,0.011048543456039804
4,3,D = 3,8192,7,0.7478571453186597,0.75,0.9971428604248795,0.011048543456039804
4,3,D = 3,8192,8,0.7489906603746783,0.75,0.9986542138329044,0.011048543456039804
4,3,D = 3,8192,9,0.7512754013507594,0.75,1.001700535134346,0.011048543456039804
4,3,D = 3,8192,10,0.7535645757708602,0.75,1.0047527676944803,0.011048543456039804
4,3,D = 3,8192,11,0.746001385031897,0.75,0.9946685133758626,0.011048543456039804
4,3,D = 3,8192,12,0.7450929518005229,0.75,0.9934572690673639,0.011048543456039804
4,3,D = 3,8192,13,0.7514835102846817,0.75,1.001978013712909,0.011048543456039804
4,3,D = 3,8192,14,0.7514062478528591,0.75,1.0018749971371455,0.011048543456039804
4,3,D = 3,8192,15,0.7492182741205287,0.75,0.9989576988273715,0.011048543456039804
4,3,D = 3,8192,16,0.7498309346875518,0.75,0.9997745795834024,0.011048543456039804
4,3,D = 3,8192,17,0.7462400541762941,0.75,0.9949867389017255,0.011048543456039804
4,3,D = 3,8192,18,0.7503162269336812,0.75,1.000421635911575,0.011048543456039804
4,3,D = 3,8192,19,0.7517987371900285,0.75,1.0023983162533714,0.011048543456039804
4,3,D = 3,8192,20,0.7473008661185072,0.75,0.9964011548246763,0.011048543456039804
4,3,D = 3,8192,21,0.749592956342304,0.75,0.999457275123072,0.011048543456039804
4,3,D = 3,8192,22,0.7494011393067728,0.75,0.999201519075697,0.011048543456039804
4,3,D = 3,8192,23,0.7515985200389732,0.75,1.0021313600519643,0.011048543456039804
4,3,D = 3,8192,24,0.7553589466272888,0.75,1.0071452621697183,0.011048543456039804
4,3,D = 3,8192,25,0.7481582633413505,0.75,0.9975443511218006,0.011048543456039804
4,3,D = 3,8192,26,0.7473329495431058,0.75,0.9964439327241411,0.011048543456039804
4,3,D = 3,8192,27,0.7483473300855241,0.75,0.9977964401140321,0.011048543456039804
4,3,D = 3,8192,28,0.744468695113325,0.75,0.9926249268177667,0.011048543456039804
4,3,D = 3,8192,29,0.7488078681888666,0.75,0.9984104909184888,0.011048543456039804
4,3,D = 3,16384,0,0.7516388981428099,0.75,1.0021851975237466,0.0078125
4,3,D = 3,16384,1,0.7529590463323934,0.75,1.0039453951098578,0.0078125
4,3,D = 3,16384,2,0.7548063281200668,0.75,1.0064084374934223,0.0078125
4,3,D = 3,16384,3,0.7515031092762935,0.75,1.0020041457017246,0.0078125
4,3,D = 3,16384,4,0.7513714059590197,0.75,1.001828541278693,0.0078125
4,3,D = 3,16384,5,0.752126194704767,0.75,1.0028349262730227,0.0078125
4,3,D = 3,16384,6,0.7493117428387879,0.75,0.9990823237850505,0.0078125
4,3,D = 3,16384,7,0.7515985646977236,0.75,1.0021314195969648,0.0078125
4,3,D = 3,16384,8,0.7499530525550049,0.75,0.9999374034066731,0.0078125
4,3,D = 3,16384,9,0.7523396320429668,0.75,1.0031195093906224,0.0078125
4,3,D = 3,16384,10,0.7548014428361094,0.75,1.0064019237814792,0.0078125
4,3,D = 3,16384,11,0.7507105907149572,0.75,1.0009474542866095,0.0078125
4,3,D = 3,16384,12,0.7524351595979404,0.75,1.0032468794639204,0.0078125
4,3,D = 3,16384,13,0.7518795289927663,0.75,1.0025060386570217,0.0078125
4,3,D = 3,16384,14,0.7512937567813522,0.75,1.001725009041803,0.0078125
4,3,D = 3,16384,15,0.7504075563650634,0.75,1.0005434084867513,0.0078125
4,3,D = 3,16384,16,0.7484810241593748,0.75,0.9979746988791663,0.0078125
4,3,D = 3,16384,17,0.7497143325107698,0.75,0.9996191100143598,0.0078125
4,3,D = 3,16384,18,0.7520127047790082,0.75,1.0026836063720108,0.0078125
4,3,D = 3,16384,19,0.7506505432779,0.75,1.0008673910372001,0.0078125
4,3,D = 3,16384,20,0.7484746922163104,0.75,0.9979662562884138,0.0078125
4,3,D = 3,16384,21,0.7502237778844396,0.75,1.000298370512586,0.0078125
4,3,D = 3,16384,22,0.749429286366464,0.75,0.9992390484886187,0.0078125
4,3,D = 3,16384,23,0.7494305492434166,0.75,0.9992407323245555,0.0078125
4,3,D = 3,16384,24,0.753375086390011,0.75,1.0045001151866815,0.0078125
4,3,D = 3,16384,25,0.747777309382656,0.75,0.9970364125102079,0.0078125
4,3,D = 3,16384,26,0.7500176823865484,0.75,1.000023576515398,0.0078125
4,3,D = 3,16384,27,0.7499909648663254,0.75,0.9999879531551006,0.0078125
4,3,D = 3,16384,28,0.7513086548055448,0.75,1.0017448730740597,0.0078125
4,3,D = 3,16384,29,0.7543854076980518,0.75,1.0058472102640692,0.0078125
4,3,D = 3,32768,0,0.7494464584975431,0.75,0.9992619446633908,0.005524271728019902
4,3,D = 3,32768,1,0.7510287211021229,0.75,1.001371628136164,0.005524271728019902
4,3,D = 3,32768,2,0.748816134224529,0.75,0.9984215122993719,0.005524271728019902
4,3,D = 3,32768,3,0.751032192864366,0.75,1.001376257152488,0.005524271728019902
4,3,D = 3,32768,4,0.7505069947566697,0.75,1.0006759930088929,0.005524271728019902
4,3,D = 3,32768,5,0.7497509770667621,0.75,0.9996679694223495,0.005524271728019902
4,3,D = 3,32768,6,0.748926412667388,0.75,0.998568550223184,0.005524271728019902
4,3,D = 3,32768,7,0.7504137802204599,0.75,1.0005517069606131,0.005524271728019902
4,3,D = 3,32768,8,0.7498160402067777,0.75,0.9997547202757037,0.005524271728019902
4,3,D = 3,32768,9,0.7519560005874539,0.75,1.0026080007832718,0.005524271728019902
4,3,D = 3,32768,10,0.7506845173540648,0.75,1.0009126898054197,0.005524271728019902
4,3,D = 3,32768,11,0.7503521043672513,0.75,1.0004694724896683,0.005524271728019902
4,3,D = 3,32768,12,0.7507047634599264,0.75,1.0009396846132352,0.005524271728019902
4,3,D = 3,32768,13,0.7516553477425164,0.75,1.0022071303233553,0.005524271728019902
4,3,D = 3,32768,14,0.7490463581116827,0.75,0.9987284774822437,0.005524271728019902
4,3,D = 3,32768,15,0.7490828399556282,0.75,0.9987771199408376,0.005524271728019902
4,3,D = 3,32768,16,0.7491450467221227,0.75,0.9988600622961635,0.005524271728019902
4,3,D = 3,32768,17,0.7478562814887327,0.75,0.9971417086516436,0.005524271728019902
4,3,D = 3,32768,18,0.7536175734527946,0.75,1.0048234312703928,0.005524271728019902
4,3,D = 3,32768,19,0.7503477687442971,0.75,1.0004636916590628,0.005524271728019902
4,3,D = 3,32768,20,0.7496185519606424,0.75,0.9994914026141899,0.005524271728019902
4,3,D = 3,32768,21,0.7478122869159483,0.75,0.9970830492212643,0.005524271728019902
4,3,D = 3,32768,22,0.7489237454161659,0.75,0.9985649938882212,0.005524271728019902
4,3,D = 3,32768,23,0.7502306586655997,0.75,1.0003075448874663,0.005524271728019902
4,3,D = 3,32768,24,0.7523860691339673,0.75,1.0031814255119564,0.005524271728019902
4,3,D = 3,32768,25,0.7491541313606336,0.75,0.9988721751475115,0.005524271728019902
4,3,D = 3,32768,26,0.7509811491616315,0.75,1.0013081988821753,0.005524271728019902
4,3,D = 3,32768,27,0.750263222801898,0.75,1.000350963735864,0.005524271728019902
4,3,D = 3,32768,28,0.7500556276041436,0.75,1.000074170138858,0.005524271728019902
4,3,D = 3,32768,29,0.751663801662379,0.75,1.0022184022165053,0.005524271728019902
6,5,D = 5,128,0,0.8380125911919686,0.8333333333333334,1.0056151094303623,0.08838834764831843
6,5,D = 5,128,1,0.8221566820894665,0.8333333333333334,0.9865880185073597,0.08838834764831843
6,5,D = 5,128,2,0.8050370450288382,0.8333333333333334,0.9660444540346058,0.08838834764831843
6,5,D = 5,128,3,0.8313660927139317,0.8333333333333334,0.997639311256718,0.08838834764831843
6,5,D = 5,128,4,0.865981896883756,0.8333333333333334,1.0391782762605073,0.08838834764831843
6,5,D = 5,128,5,0.859045722356944,0.8333333333333334,1.0308548668283328,0.08838834764831843
6,5,D = 5,128,6,0.8513829910028683,0.8333333333333334,1.021659589203442,0.08838834764831843
6,5,D = 5,128,7,0.85345039992169,0.8333333333333334,1.024140479906028,0.08838834764831843
6,5,D = 5,128,8,0.8533776526579059,0.8333333333333334,1.024053183189487,0.08838834764831843
6,5,D = 5,128,9,0.8009892093596169,0.8333333333333334,0.9611870512315402,0.08838834764831843
6,5,D = 5,128,10,0.8387333983864936,0.8333333333333334,1.0064800780637924,0.08838834764831843
6,5,D = 5,128,11,0.8244445109721475,0.8333333333333334,0.989333413166577,0.08838834764831843
6,5,D = 5,128,12,0.8357245687113044,0.8333333333333334,1.0028694824535653,0.08838834764831843
6,5,D = 5,128,13,0.8102649682207439,0.8333333333333334,0.9723179618648926,0.08838834764831843
6,5,D = 5,128,14,0.8456073722156112,0.8333333333333334,1.0147288466587334,0.08838834764831843
6,5,D = 5,128,15,0.8629387103644657,0.8333333333333334,1.0355264524373589,0.08838834764831843
6,5,D = 5,128,16,0.8242455478177608,0.8333333333333334,0.989094657381313,0.08838834764831843
6,5,D = 5,128,17,0.8453150666164413,0.8333333333333334,1.0143780799397295,0.08838834764831843
6,5,D = 5,128,18,0.8168955212654953,0.8333333333333334,0.9802746255185942,0.08838834764831843
6,5,D = 5,128,19,0.8143205069573083,0.8333333333333334,0.9771846083487699,0.08838834764831843
6,5,D = 5,128,20,0.8229441464980515,0.8333333333333334,0.9875329757976617,0.08838834764831843
6,5,D = 5,128,21,0.8391824836106527,0.8333333333333334,1.0070189803327831,0.08838834764831843
6,5,D = 5,128,22,0.8470204556448255,0.8333333333333334,1.0164245467737907,0.08838834764831843
6,5,D = 5,128,23,0.822163991681842,0.8333333333333334,0.9865967900182103,0.08838834764831843
6,5,D = 5,128,24,0.82007310722547,0.8333333333333334,0.9840877286705639,0.08838834764831843
6,5,D = 5,128,25,0.8260645096696869,0.8333333333333334,0.9912774116036243,0.08838834764831843
6,5,D = 5,128,26,0.8318857753557934,0.8333333333333334,0.9982629304269521,0.08838834764831843
6,5,D = 5,128,27,0.8426527450701897,0.8333333333333334,1.0111832940842276,0.08838834764831843
6,5,D = 5,128,28,0.8446244236792213,0.8333333333333334,1.0135493084150655,0.08838834764831843
6,5,D = 5,128,29,0.8420938273563916,0.8333333333333334,1.01051259282767,0.08838834764831843
6,5,D = 5,256,0,0.8240030352762651,0.8333333333333334,0.9888036423315181,0.0625
6,5,D = 5,256,1,0.8492815617287784,0.8333333333333334,1.019137874074534,0.0625
6,5,D = 5,256,2,0.845736802027458,0.8333333333333334,1.0148841624329497,0.0625
6,5,D = 5,256,3,0.8217656315414064,0.8333333333333334,0.9861187578496876,0.0625
6,5,D = 5,256,4,0.8216086356249809,0.8333333333333334,0.985930362749977,0.0625
6,5,D = 5,256,5,0.8263672712548836,0.8333333333333334,0.9916407255058604,0.0625
6,5,D = 5,256,6,0.8558934770737106,0.8333333333333334,1.0270721724884526,0.0625
6,5,D = 5,256,7,0.8410349689613306,0.8333333333333334,1.0092419627535967,0.0625
6,5,D = 5,256,8,0.8156915307495247,0.8333333333333334,0.9788298368994296,0.0625
6,5,D = 5,256,9,0.8260711278580266,0.8333333333333334,0.9912853534296319,0.0625
6,5,D = 5,256,10,0.8248570046764004,0.8333333333333334,0.9898284056116805,0.0625
6,5,D = 5,256,11,0.8378704950353079,0.8333333333333334,1.0054445940423693,0.0625
6,5,D = 5,256,12,0.8353423914445786,0.8333333333333334,1.0024108697334941,0.0625
6,5,D = 5,256,13,0.8390075277897896,0.8333333333333334,1.0068090333477475,0.0625
6,5,D = 5,256,14,0.8233732440888426,0.8333333333333334,0.9880478929066111,0.0625
6,5,D = 5,256,15,0.8447887531836924,0.8333333333333334,1.0137465038204307,0.0625
6,5,D = 5,256,16,0.8395364714704202,0.8333333333333334,1.0074437657645041,0.0625
6,5,D = 5,256,17,0.8369312739635106,0.8333333333333334,1.0043175287562127,0.0625
6,5,D = 5,256,18,0.8172742885462257,0.8333333333333334,0.9807291462554708,0.0625
6,5,D = 5,256,19,0.8066002517892557,0.8333333333333334,0.9679203021471068,0.0625
6,5,D = 5,256,20,0.8411648810821455,0.8333333333333334,1.0093978572985745,0.0625
6,5,D = 5,256,21,0.8493762689945514,0.8333333333333334,1.0192515227934618,0.0625
6,5,D = 5,256,22,0.8146833745525396,0.8333333333333334,0.9776200494630475,0.0625
6,5,D = 5,256,23,0.847350047081157,0.8333333333333334,1.0168200564973884,0.0625
6,5,D = 5,256,24,0.833155152182513,0.8333333333333334,0.9997861826190155,0.0625
6,5,D = 5,256,25,0.8492328855238541,0.8333333333333334,1.0190794626286248,0.0625
6,5,D = 5,256,26,0.8279430862043808,0.8333333333333334,0.993531703445257,0.0625
6,5,D = 5,256,27,0.8291864770435399,0.8333333333333334,0.9950237724522478,0.0625
6,5,D = 5,256,28,0.8413513139364406,0.8333333333333334,1.0096215767237287,0.0625
6,5,D = 5,256,29,0.8337785540265061,0.8333333333333334,1.0005342648318074,0.0625
6,5,D = 5,512,0,0.8265492442864903,0.8333333333333334,0.9918590931437884,0.044194173824159216
6,5,D = 5,512,1,0.8172151837564271,0.8333333333333334,0.9806582205077125,0.044194173824159216
6,5,D = 5,512,2,0.823188180989443,0.8333333333333334,0.9878258171873315,0.044194173824159216
6,5,D = 5,512,3,0.8260841622583738,0.8333333333333334,0.9913009947100485,0.044194173824159216
6,5,D = 5,512,4,0.8353877286052392,0.8333333333333334,1.002465274326287,0.044194173824159216
6,5,D = 5,512,5,0.8233580609571645,0.8333333333333334,0.9880296731485974,0.044194173824159216
6,5,D = 5,512,6,0.8382562845360866,0.8333333333333334,1.0059075414433039,0.044194173824159216
6,5,D = 5,512,7,0.8397788911235706,0.8333333333333334,1.0077346693482847,0.044194173824159216
6,5,D = 5,512,8,0.8358177931629736,0.8333333333333334,1.0029813517955681,0.044194173824159216
6,5,D = 5,512,9,0.8162032714679512,0.8333333333333334,0.9794439257615415,0.044194173824159216
6,5,D = 5,512,10,0.8335151851159708,0.8333333333333334,1.000218222139165,0.044194173824159216
6,5,D = 5,512,11,0.8338439351337639,0.8333333333333334,1.0006127221605166,0.044194173824159216
6,5,D = 5,512,12,0.8280126802774566,0.8333333333333334,0.9936152163329478,0.044194173824159216
6,5,D = 5,512,13,0.8272857472700641,0.8333333333333334,0.9927428967240769,0.044194173824159216
6,5,D = 5,512,14,0.8458814977136965,0.8333333333333334,1.0150577972564356,0.044194173824159216
6,5,D = 5,512,15,0.8332854570271631,0.8333333333333334,0.9999425484325957,0.044194173824159216
6,5,D = 5,512,16,0.8204875668827143,0.8333333333333334,0.9845850802592571,0.044194173824159216
6,5,D = 5,512,17,0.8425794259404925,0.8333333333333334,1.011095311128591,0.044194173824159216
6,5,D = 5,512,18,0.8297393370391114,0.8333333333333334,0.9956872044469336,0.044194173824159216
6,5,D = 5,512,19,0.8327052615300932,0.8333333333333334,0.9992463138361117,0.044194173824159216
6,5,D = 5,512,20,0.8533138910377311,0.8333333333333334,1.0239766692452774,0.044194173824159216
6,5,D = 5,512,21,0.8287825379214093,0.8333333333333334,0.9945390455056912,0.044194173824159216
6,5,D = 5,512,22,0.8455101575305031,0.8333333333333334,1.0146121890366036,0.044194173824159216
6,5,D = 5,512,23,0.8393108168958479,0.8333333333333334,1.0071729802750173,0.044194173824159216
6,5,D = 5,512,24,0.8282894810371857,0.8333333333333334,0.9939473772446228,0.044194173824159216
6,5,D = 5,512,25,0.8163256171312767,0.8333333333333334,0.979590740557532,0.044194173824159216
6,5,D = 5,512,26,0.8145467642227348,0.8333333333333334,0.9774561170672816,0.044194173824159216
6,5,D = 5,512,27,0.8357689408906229,0.8333333333333334,1.0029227290687475,0.044194173824159216
6,5,D = 5,512,28,0.8468401495782493,0.8333333333333334,1.016208179493899,0.044194173824159216
6,5,D = 5,512,29,0.835700272522286,0.8333333333333334,1.0028403270267432,0.044194173824159216
6,5,D = 5,1024,0,0.8422377371999026,0.8333333333333334,1.010685284639883,0.03125
6,5,D = 5,1024,1,0.8352573048456096,0.8333333333333334,1.0023087658147314,0.03125
6,5,D = 5,1024,2,0.8367176843955347,0.8333333333333334,1.0040612212746416,0.03125
6,5,D = 5,1024,3,0.8392290889407674,0.8333333333333334,1.0070749067289209,0.03125
6,5,D = 5,1024,4,0.8241059146716064,0.8333333333333334,0.9889270976059277,0.03125
6,5,D = 5,1024,5,0.8273867605920606,0.8333333333333334,0.9928641127104727,0.03125
6,5,D = 5,1024,6,0.8395280068053637,0.8333333333333334,1.0074336081664363,0.03125
6,5,D = 5,1024,7,0.8398279181905879,0.8333333333333334,1.0077935018287054,0.03125
6,5,D = 5,1024,8,0.8345263603471436,0.8333333333333334,1.0014316324165722,0.03125
6,5,D = 5,1024,9,0.8367948721480651,0.8333333333333334,1.004153846577678,0.03125
6,5,D = 5,1024,10,0.8371581299533293,0.8333333333333334,1.0045897559439951,0.03125
6,5,D = 5,1024,11,0.8347855345664729,0.8333333333333334,1.0017426414797674,0.03125
6,5,D = 5,1024,12,0.8289560327757798,0.8333333333333334,0.9947472393309357,0.03125
6,5,D = 5,1024,13,0.8362796512079298,0.8333333333333334,1.0035355814495157,0.03125
6,5,D = 5,1024,14,0.8345856798700761,0.8333333333333334,1.0015028158440913,0.03125
6,5,D = 5,1024,15,0.8438931948650442,0.8333333333333334,1.012671833838053,0.03125
6,5,D = 5,1024,16,0.8407266476871971,0.8333333333333334,1.0088719772246364,0.03125
6,5,D = 5,1024,17,0.8311386992014127,0.8333333333333334,0.9973664390416952,0.03125
6,5,D = 5,1024,18,0.8352247005035176,0.8333333333333334,1.002269640604221,0.03125
6,5,D = 5,1024,19,0.826162392866677,0.8333333333333334,0.9913948714400124,0.03125
6,5,D = 5,1024,20,0.8410404643743356,0.8333333333333334,1.0092485572492027,0.03125
6,5,D = 5,1024,21,0.8441656911261448,0.8333333333333334,1.0129988293513736,0.03125
6,5,D = 5,1024,22,0.8330492284637556,0.8333333333333334,0.9996590741565067,0.03125
6,5,D = 5,1024,23,0.8380520976702803,0.8333333333333334,1.0056625172043363,0.03125
6,5,D = 5,1024,24,0.8315213435239406,0.8333333333333334,0.9978256122287287,0.03125
6,5,D = 5,1024,25,0.842337631897274,0.8333333333333334,1.0108051582767288,0.03125
6,5,D = 5,1024,26,0.8292566860860628,0.8333333333333334,0.9951080233032754,0.03125
6,5,D = 5,1024,27,0.838416908251734,0.8333333333333334,1.0061002899020808,0.03125
6,5,D = 5,1024,28,0.8404319152807987,0.8333333333333334,1.0085182983369585,0.03125
6,5,D = 5,1024,29,0.8347490549110745,0.8333333333333334,1.0016988658932895,0.03125
6,5,D = 5,2048,0,0.8349530368973769,0.8333333333333334,1.0019436442768521,0.022097086912079608
6,5,D = 5,2048,1,0.8325010410697777,0.8333333333333334,0.9990012492837332,0.022097086912079608
6,5,D = 5,2048,2,0.8333170822294405,0.8333333333333334,0.9999804986753285,0.022097086912079608
6,5,D = 5,2048,3,0.8312874825179948,0.8333333333333334,0.9975449790215937,0.022097086912079608
6,5,D = 5,2048,4,0.8305575914486542,0.8333333333333334,0.996669109738385,0.022097086912079608
6,5,D = 5,2048,5,0.841737487970414,0.8333333333333334,1.0100849855644969,0.022097086912079608
6,5,D = 5,2048,6,0.8272654254143614,0.8333333333333334,0.9927185104972337,0.022097086912079608
6,5,D = 5,2048,7,0.8360552998475803,0.8333333333333334,1.0032663598170963,0.022097086912079608
6,5,D = 5,2048,8,0.8403016599148089,0.8333333333333334,1.0083619918977706,0.022097086912079608
6,5,D = 5,2048,9,0.8282625433125692,0.8333333333333334,0.993915051975083,0.022097086912079608
6,5,D = 5,2048,10,0.8287443504742225,0.8333333333333334,0.9944932205690669,0.022097086912079608
6,5,D = 5,2048,11,0.8327672306166011,0.8333333333333334,0.9993206767399212,0.022097086912079608
6,5,D = 5,2048,12,0.8366424927220886,0.8333333333333334,1.0039709912665062,0.022097086912079608
6,5,D = 5,2048,13,0.8387476139059773,0.8333333333333334,1.0064971366871727,0.022097086912079608
6,5,D = 5,2048,14,0.8421187544162351,0.8333333333333334,1.010542505299482,0.022097086912079608
6,5,D = 5,2048,15,0.8333579691144752,0.8333333333333334,1.0000295629373703,0.022097086912079608
6,5,D = 5,2048,16,0.8328532168577183,0.8333333333333334,0.9994238602292619,0.022097086912079608
6,5,D = 5,2048,17,0.8348588695128372,0.8333333333333334,1.0018306434154045,0.022097086912079608
6,5,D = 5,2048,18,0.8336959291155033,0.8333333333333334,1.000435114938604,0.022097086912079608
