case,case_index,p,q,dimension,chi,conditioned,role,delta,seed_index,seed,direction,K_index,K,K_over_Kref,R,N,relax_steps,K_grid_size
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,17,0.09739795044261923,0.19479590088523846,0.9131742290736209,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,18,0.10263240685318956,0.2052648137063791,0.9152733163444502,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,19,0.10814817856649103,0.21629635713298206,0.9165768394830822,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,20,0.11396038430610134,0.22792076861220267,0.9175577281448639,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,21,0.12008495532090477,0.24016991064180954,0.918617384661968,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,22,0.1265386790526262,0.2530773581052524,0.9195735086006186,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,23,0.13333924515018836,0.2666784903003767,0.92059460526461,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,24,0.14050529395701827,0.28101058791403655,0.9216254950892114,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,25,0.14805646760420577,0.29611293520841153,0.9226888983244456,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,26,0.1560134638495611,0.3120269276991222,0.9237783872933613,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,27,0.16439809281014417,0.32879618562028834,0.9248933731032212,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,28,0.17323333674376845,0.3464666734875369,0.926034180573566,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,29,0.18254341304334237,0.36508682608668475,0.9272005083669983,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,30,0.19235384061671348,0.38470768123342697,0.9283921103144495,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,31,0.2026915098339642,0.4053830196679284,0.9296086589782453,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,32,0.21358475623388337,0.42716951246776674,0.9308497327277,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,33,0.2250634381916439,0.4501268763832878,0.9321147773107223,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,34,0.23715901876057277,0.47431803752114554,0.9334030802203989,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,35,0.2499046519123422,0.4998093038246844,0.9347137423917579,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,36,0.26333527341196566,0.5266705468239313,0.9360456546852858,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,37,0.2774876965766874,0.5549753931533749,0.937397479936695,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,38,0.29240071318124067,0.5848014263624813,0.9387676422353518,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,39,0.3081151997860546,0.6162303995721092,0.9401543246054738,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,40,0.32467422977985755,0.6493484595597151,0.9415554758041407,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,41,0.3421231914437828,0.6842463828875656,0.9429688264067503,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,42,0.36050991236059227,0.7210198247211845,0.9443919137616854,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,43,0.379884790510023,0.759769581020046,0.9458221148134333,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,44,0.40030093240958836,0.8006018648191767,0.9472566852665816,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,45,0.42181429867947823,0.8436285973589565,0.9486928031383359,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,46,0.4444838574305507,0.8889677148611014,0.9501276144649329,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,47,0.46837174589585345,0.9367434917917069,0.9515582788198235,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,48,0.4935434407487027,0.9870868814974054,0.9529820123900978,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,49,0.520067937574167,1.040135875148334,0.9543961266469987,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,50,0.5480179399858806,1.096035879971761,0.955798061117054,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,51,0.5774700589065618,1.1549401178131236,0.9571854093628476,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,52,0.6085050225584577,1.2170100451169155,0.9585559379390245,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,53,0.6412078977393053,1.2824157954786106,0.9599075987058706,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,54,0.6756683229903192,1.3513366459806384,0.9612385353706959,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,55,0.7119807542953248,1.4239615085906496,0.9625470854239675,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,56,0.7502447239844968,1.5004894479689936,0.9638317787210072,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,57,0.7905651135523531,1.5811302271047063,0.9650913338511152,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,58,0.8330524411378072,1.6661048822756144,0.9663246531851972,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,59,0.8778231644542489,1.7556463289084978,0.9675308171664947,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,forward,60,0.925,1.85,0.9687090780736767,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,0,0.04,0.08,0.9028128546633312,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,1,0.042149719326446886,0.08429943865289377,0.9032783817152218,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,2,0.04441497098245621,0.08882994196491242,0.9037664207203095,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,3,0.046801964020070294,0.09360392804014059,0.9042778076181878,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,4,0.04931724118431067,0.09863448236862134,0.9048133404722492,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,5,0.05196769684683453,0.10393539369366905,0.9053737680776842,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,6,0.05476059590339881,0.10952119180679762,0.9059597776158845,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,7,0.057703593686930905,0.11540718737386181,0.9065719813153773,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,8,0.0608047569507867,0.1216095139015734,0.9072109026014344,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,9,0.06407258597971198,0.12814517195942396,0.9078769628860451,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,10,0.06751603788911237,0.13503207577822474,0.9085704707314503,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,11,0.07114455117649593,0.14228910235299186,0.9092916153608998,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,12,0.07496807159238345,0.1499361431847669,0.9100404662310507,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,13,0.07899707940159843,0.15799415880319687,0.9108169796351924,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,14,0.08324261810966029,0.16648523621932057,0.911621012265175,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,15,0.08771632473301956,0.17543264946603912,0.9124523406115466,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,16,0.09243046169610611,0.18486092339221222,0.9133106842970562,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,17,0.09739795044261923,0.19479590088523846,0.9141957310719482,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,18,0.10263240685318956,0.2052648137063791,0.9151071612505047,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,19,0.10814817856649103,0.21629635713298206,0.916044669716023,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,20,0.11396038430610134,0.22792076861220267,0.9170079840963491,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,21,0.12008495532090477,0.24016991064180954,0.9179968781678819,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,22,0.1265386790526262,0.2530773581052524,0.9190111799014369,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,23,0.13333924515018836,0.2666784903003767,0.9200507738067493,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,24,0.14050529395701827,0.28101058791403655,0.9211155973996535,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,25,0.14805646760420577,0.29611293520841153,0.9222056317594447,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,26,0.1560134638495611,0.3120269276991222,0.9233208863073488,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,27,0.16439809281014417,0.32879618562028834,0.9244613781425406,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,28,0.17323333674376845,0.3464666734875369,0.925627106519586,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,29,0.18254341304334237,0.36508682608668475,0.9268180233242876,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,30,0.19235384061671348,0.38470768123342697,0.9280340006793292,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,31,0.2026915098339642,0.4053830196679284,0.929274797060986,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,32,0.21358475623388337,0.42716951246776674,0.9305400235098408,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,33,0.2250634381916439,0.4501268763832878,0.9318291116518104,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,34,0.23715901876057277,0.47431803752114554,0.9331412852933723,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,35,0.2499046519123422,0.4998093038246844,0.9344755373008224,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,36,0.26333527341196566,0.5266705468239313,0.9358306133042111,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,37,0.2774876965766874,0.5549753931533749,0.9372050034757933,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,38,0.29240071318124067,0.5848014263624813,0.9385969432280674,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,39,0.3081151997860546,0.6162303995721092,0.9400044231840357,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,40,0.32467422977985755,0.6493484595597151,0.9414252082346091,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,41,0.3421231914437828,0.6842463828875656,0.9428568649640667,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,42,0.36050991236059227,0.7210198247211845,0.9442967962379937,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,43,0.379884790510023,0.759769581020046,0.9457422813407573,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,44,0.40030093240958836,0.8006018648191767,0.9471905197409619,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,45,0.42181429867947823,0.8436285973589565,0.9486386763678387,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,46,0.4444838574305507,0.8889677148611014,0.9500839262164966,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,47,0.46837174589585345,0.9367434917917069,0.9515234961889687,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,48,0.4935434407487027,0.9870868814974054,0.9529547023431171,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,49,0.520067937574167,1.040135875148334,0.9543749811654062,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,50,0.5480179399858806,1.096035879971761,0.9557819140714474,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,51,0.5774700589065618,1.1549401178131236,0.9571732449929153,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,52,0.6085050225584577,1.2170100451169155,0.9585468915275748,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,53,0.6412078977393053,1.2824157954786106,0.9599009506117196,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,54,0.6756683229903192,1.3513366459806384,0.9612336999560336,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,55,0.7119807542953248,1.4239615085906496,0.9625435965498634,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,56,0.7502447239844968,1.5004894479689936,0.9638292734119782,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,57,0.7905651135523531,1.5811302271047063,0.9650895354912052,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,58,0.8330524411378072,1.6661048822756144,0.9663233551718039,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,59,0.8778231644542489,1.7556463289084978,0.9675298690728426,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,4,202033,backward,60,0.925,1.85,0.9687087179850716,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,0,0.04,0.08,0.0912703096694965,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,1,0.042149719326446886,0.08429943865289377,0.11616716702581079,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,2,0.04441497098245621,0.08882994196491242,0.10869616335076546,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,3,0.046801964020070294,0.09360392804014059,0.14646103482409978,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,4,0.04931724118431067,0.09863448236862134,0.17249523092347233,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,5,0.05196769684683453,0.10393539369366905,0.2507560096921912,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,6,0.05476059590339881,0.10952119180679762,0.3188712116374037,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,7,0.057703593686930905,0.11540718737386181,0.41993631607475734,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,8,0.0608047569507867,0.1216095139015734,0.5285030779235528,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,9,0.06407258597971198,0.12814517195942396,0.6492359890534383,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,10,0.06751603788911237,0.13503207577822474,0.7545255819880107,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,11,0.07114455117649593,0.14228910235299186,0.8379759157522351,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,12,0.07496807159238345,0.1499361431847669,0.8853458507599412,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,13,0.07899707940159843,0.15799415880319687,0.9024212041821693,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,14,0.08324261810966029,0.16648523621932057,0.9099067667775614,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,15,0.08771632473301956,0.17543264946603912,0.9120212121169606,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,16,0.09243046169610611,0.18486092339221222,0.9138431268830998,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,17,0.09739795044261923,0.19479590088523846,0.9145451954362018,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,18,0.10263240685318956,0.2052648137063791,0.9153326260502381,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,19,0.10814817856649103,0.21629635713298206,0.9162699628467598,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,20,0.11396038430610134,0.22792076861220267,0.9172011933995591,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,21,0.12008495532090477,0.24016991064180954,0.9181376701515396,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,22,0.1265386790526262,0.2530773581052524,0.919105104181052,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,23,0.13333924515018836,0.2666784903003767,0.9201039892689513,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,24,0.14050529395701827,0.28101058791403655,0.9211323440895424,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,25,0.14805646760420577,0.29611293520841153,0.922186975040864,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,26,0.1560134638495611,0.3120269276991222,0.9232680718199223,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,27,0.16439809281014417,0.32879618562028834,0.9243748124722183,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,28,0.17323333674376845,0.3464666734875369,0.9255062737051585,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,29,0.18254341304334237,0.36508682608668475,0.9266615012177465,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,30,0.19235384061671348,0.38470768123342697,0.9278395200279692,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,31,0.2026915098339642,0.4053830196679284,0.9290393341158366,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,32,0.21358475623388337,0.42716951246776674,0.9302599445498674,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,33,0.2250634381916439,0.4501268763832878,0.9315003501070579,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,34,0.23715901876057277,0.47431803752114554,0.9327595501938923,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,35,0.2499046519123422,0.4998093038246844,0.9340365415595668,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,36,0.26333527341196566,0.5266705468239313,0.935330311141721,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,37,0.2774876965766874,0.5549753931533749,0.9366398253780986,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,38,0.29240071318124067,0.5848014263624813,0.9379640167465694,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,39,0.3081151997860546,0.6162303995721092,0.9393017682950918,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,40,0.32467422977985755,0.6493484595597151,0.9406518969966098,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,41,0.3421231914437828,0.6842463828875656,0.9420131368454887,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,42,0.36050991236059227,0.7210198247211845,0.943384122726364,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,43,0.379884790510023,0.759769581020046,0.9447633762000022,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,44,0.40030093240958836,0.8006018648191767,0.9461492944264146,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,45,0.42181429867947823,0.8436285973589565,0.9475401434482557,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,46,0.4444838574305507,0.8889677148611014,0.9489340569628764,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,47,0.46837174589585345,0.9367434917917069,0.9503290415046737,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,48,0.4935434407487027,0.9870868814974054,0.9517229886341556,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,49,0.520067937574167,1.040135875148334,0.9531136942890098,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,50,0.5480179399858806,1.096035879971761,0.9544988849125382,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,51,0.5774700589065618,1.1549401178131236,0.9558762493749355,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,52,0.6085050225584577,1.2170100451169155,0.957243475107295,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,53,0.6412078977393053,1.2824157954786106,0.9585982863608971,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,54,0.6756683229903192,1.3513366459806384,0.9599384821739126,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,55,0.7119807542953248,1.4239615085906496,0.961261971547674,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,56,0.7502447239844968,1.5004894479689936,0.9625668035453641,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,57,0.7905651135523531,1.5811302271047063,0.9638511905213302,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,58,0.8330524411378072,1.6661048822756144,0.9651135234105418,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,59,0.8778231644542489,1.7556463289084978,0.9663523788474573,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,forward,60,0.925,1.85,0.9675665187035838,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,0,0.04,0.08,0.9029625228566663,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,1,0.042149719326446886,0.08429943865289377,0.903398756330426,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,2,0.04441497098245621,0.08882994196491242,0.9038565576346433,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,3,0.046801964020070294,0.09360392804014059,0.9043367282545931,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,4,0.04931724118431067,0.09863448236862134,0.9048400340051225,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,5,0.05196769684683453,0.10393539369366905,0.9053672070452901,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,6,0.05476059590339881,0.10952119180679762,0.9059189497985941,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,7,0.057703593686930905,0.11540718737386181,0.9064959399447481,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,8,0.0608047569507867,0.1216095139015734,0.9070988354235912,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,9,0.06407258597971198,0.12814517195942396,0.9077282781695567,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,10,0.06751603788911237,0.13503207577822474,0.9083848951581228,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,11,0.07114455117649593,0.14228910235299186,0.9090692954189747,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,12,0.07496807159238345,0.1499361431847669,0.9097820620502153,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,13,0.07899707940159843,0.15799415880319687,0.9105237389456793,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,14,0.08324261810966029,0.16648523621932057,0.9112948127872179,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,15,0.08771632473301956,0.17543264946603912,0.9120956916444724,256,850,61
