manifold,manifold_dimension,chi,delta,seed_index,seed,conditioned,direction,K_index,K,K_over_Kref,R,K_ref,N,relax_steps,K_grid_size,construction_status
$S^5$,5,0,0.35,0,841023,False,forward,22,0.04932423737169755,0.1174386604088037,0.05902380919185457,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,23,0.05019247496131211,0.11950589276502885,0.06102591103723875,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,24,0.05107599583866082,0.1216095139015734,0.05261196937505518,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,25,0.05197506903020233,0.12375016435762462,0.06116293160961804,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,26,0.05288996829797544,0.1259284959475606,0.06892814763296816,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,27,0.05382097222295805,0.12814517195942396,0.06582287361994035,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,28,0.05476836428989321,0.1304008673568886,0.06668588474804876,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,29,0.055732432973608415,0.13269626898478196,0.07402248046545822,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,30,0.05671347182685438,0.13503207577822474,0.07166710842035016,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,31,0.05771177956968986,0.13740899897545208,0.06690694807201256,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,32,0.058727660180440185,0.1398277623343814,0.06006861617558322,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,33,0.059761422988256575,0.14228910235299186,0.10371286255721766,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,34,0.060813382767304934,0.1447937684935832,0.07606508868441927,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,35,0.06188385983261257,0.14734252341098233,0.06661434556949687,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,36,0.06297318013760209,0.1499361431847669,0.06666299979411158,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,37,0.0640816753733421,0.15257541755557644,0.0626799921729691,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,38,0.06520968306954499,0.1552611501655833,0.0941917691951808,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,39,0.06635754669734267,0.15799415880319687,0.10056419944451114,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,40,0.06752561577387127,0.16077527565207447,0.1106982227605248,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,41,0.0687142459686969,0.16360534754451644,0.08349601099014453,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,42,0.06992379921211463,0.16648523621932057,0.08083378001070884,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,43,0.07115464380535419,0.16941581858417668,0.08944771577993757,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,44,0.07240715453272514,0.17239798698267894,0.09908417155962651,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,45,0.07368171277573642,0.17543264946603912,0.09220284138036892,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,46,0.07497870662922447,0.1785207300695821,0.10129643989764925,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,47,0.07629853101952576,0.18166316909410898,0.10395274455301684,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,48,0.07764158782472912,0.18486092339221222,0.09730143375687147,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,49,0.07900828599704532,0.18811496665963173,0.10215206459028822,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,50,0.08039904168733024,0.1914262897317387,0.12140803739387973,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,51,0.08181427837180014,0.19479590088523846,0.11192813943691725,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,52,0.08325442698097758,0.19822482614518475,0.11899637586404256,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,53,0.08471992603090678,0.20171410959739713,0.1321916182108173,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,54,0.08621122175667921,0.2052648137063791,0.13776259103780095,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,55,0.08772876824830922,0.2088780196388315,0.15299158732231402,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,56,0.08927302758900148,0.2125548275928607,0.14012429133660442,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,57,0.09084446999585243,0.216296357132982,0.13511813290470837,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,58,0.09244357396302845,0.22010374753102016,0.13880274619872734,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,59,0.094070826407464,0.22397815811300956,0.13669348934393072,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,60,0.0957267228171251,0.22792076861220267,0.12596859005763114,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,61,0.09741176740188197,0.23193277952829044,0.1398030813999736,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,62,0.09912647324703786,0.2360154124929473,0.16043635684285934,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,63,0.10087136246956,0.24016991064180956,0.1786983745828639,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,64,0.10264696637706129,0.24439753899300312,0.154597121135079,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,65,0.10445382562957971,0.24869958483233268,0.1784948291678129,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,66,0.10629249040420598,0.2530773581052524,0.15236947072209492,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,67,0.10816352056260904,0.25753219181573583,0.15766505492773017,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,68,0.11006748582151016,0.26206544243216706,0.17571352033284623,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,69,0.11200496592615822,0.26667849030037677,0.1556805965153855,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,70,0.11397655082685837,0.27137274006394857,0.1834034165754535,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,71,0.11598284085860806,0.276149621091924,0.17516719993239702,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,72,0.11802444692389533,0.28101058791403655,0.1957191234046701,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,73,0.12010199067871463,0.2859571206636063,0.19008550266093677,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,74,0.12221610472185707,0.2909907255282312,0.20666053155467598,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,75,0.12436743278753284,0.2961129352084116,0.24284614725764,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,76,0.12655662994138397,0.3013253093842476,0.24841909542772925,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,77,0.12878436277994781,0.306629435190352,0.24921970150725786,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,78,0.13105130963363135,0.3120269276991223,0.25693955327126183,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,79,0.13335816077325838,0.31751943041252,0.2456336435450248,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,80,0.13570561862025274,0.3231086157625066,0.2509838335140452,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,81,0.1380943979605211,0.32879618562028834,0.25530635165978427,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,82,0.14052522616210042,0.33458387181452487,0.262533997422779,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,83,0.14299884339663735,0.3404734366586604,0.2815463008356606,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,84,0.1455160028647655,0.34646667348753696,0.2928935983947548,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,85,0.14807747102545,0.3525654072034524,0.2876959280181254,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,86,0.15068402782936988,0.3587714948318331,0.28055393491745856,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,87,0.15333646695640757,0.36508682608668475,0.30800925079368846,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,88,0.15603559605731962,0.3715133239459992,0.32580063258621117,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,89,0.1587822369996612,0.37805294523728866,0.32235355317170034,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,90,0.16157722611803932,0.384707681233427,0.33682972665395267,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,91,0.1644214144687715,0.39147955825897984,0.33325383867910363,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,92,0.16731566808902715,0.39837063830720754,0.3276324998942448,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,93,0.1702608682605299,0.40538301966792845,0.3448970194493008,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,94,0.17325791177790276,0.4125188375664352,0.3534976645247093,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,95,0.1763077112217359,0.419780264813657,0.3722781571255487,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,96,0.179411195236462,0.42716951246776674,0.37399186041889215,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,97,0.18256930881312233,0.4346888305074342,0.37661721008382554,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,98,0.18578301357711036,0.4423405085169295,0.3948434091507131,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,99,0.18905328808098085,0.4501268763832878,0.3790889611796182,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,100,0.19238112810241267,0.45805030500574456,0.39611786444011005,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,101,0.1957675469474167,0.46611320701765885,0.41310025106065795,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,102,0.1992135757588811,0.47431803752114554,0.4087041831820977,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,103,0.20272026383054784,0.4826672948346378,0.4268572134127944,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,104,0.20628867892651556,0.49116352125360857,0.43718691853557257,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,105,0.20991990760636747,0.4998093038246845,0.4506191976663291,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,106,0.2136150555560212,0.5086072751333839,0.45649108760397,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,107,0.2173752479244036,0.517560114105723,0.466776520157823,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,108,0.22120162966605117,0.5266705468239314,0.47828596906601545,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,109,0.2250953658897412,0.5359413473565268,0.4761460670997619,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,110,0.22905764221326033,0.5453753386030009,0.48595304901011654,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,111,0.23308966512441745,0.554975393153375,0.5038016371374737,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,112,0.23719266234841127,0.5647444341628841,0.5089150788446927,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,113,0.24136788322166522,0.5746854362420601,0.5064659472363698,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,114,0.24561659907224212,0.5848014263624813,0.5214772791060308,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,115,0.2499401036069554,0.5950954847784653,0.5233696849068241,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,116,0.25433971330529487,0.6055707459649878,0.5340255364537486,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,117,0.25881676782028584,0.6162303995721092,0.5393026849889749,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,118,0.26337263038640546,0.6270776913962036,0.542859990600702,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,119,0.2680086882346785,0.6381159243682822,0.5532558096141097,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,120,0.2727263530150803,0.6493484595597151,0.5586726438369223,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,121,0.2775270612263755,0.6607787172056561,0.57166803991398,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,122,0.28241227465352253,0.6724101777464824,0.5702393013391973,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,123,0.2873834808127775,0.6842463828875656,0.581265014604319,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,124,0.2924421934046341,0.6962909366777004,0.5857708056946938,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,125,0.29758995277473493,0.7085475066065119,0.5912521371599947,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,126,0.3028283263828975,0.7210198247211845,0.5970869389572541,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,127,0.3081589092803954,0.7337116887628463,0.6028635316844418,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,128,0.3135833245956413,0.7466269633229556,0.6076174856566101,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,129,0.3191032240284193,0.759769581020046,0.6155178200246904,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,130,0.3247202883528167,0.7731435436971827,0.625646798890239,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,131,0.33043622792900906,0.7867529236404979,0.6286466018760716,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,132,0.33625278322405416,0.8006018648191767,0.6340585435146645,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,133,0.3421717253418528,0.8146945841472687,0.6353473682451488,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,134,0.3481948565624389,0.8290353727677119,0.6462776458231037,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,135,0.35432401089076165,0.8436285973589565,0.648710422020176,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,136,0.3605610546151291,0.8584787014645933,0.6512656401095452,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,137,0.36690788687548054,0.8735902068463823,0.664556573853327,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,138,0.37336644024166254,0.8889677148611015,0.6640763915979642,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,139,0.3799386813018843,0.9046159078616294,0.6681406842777903,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,140,0.3866266112615306,0.920539550622692,0.6754223129273352,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,141,0.39343226655251684,0.9367434917917069,0.6833904304483862,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,142,0.4003577194533691,0.9532326653651647,0.6854449510284947,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,143,0.40740507872021975,0.9700120921909996,0.6910469041620324,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,144,0.4145764902289102,0.9870868814974054,0.69601569465337,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,145,0.42187413762839665,1.0044622324485637,0.7004535085878228,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,146,0.4293002430056564,1.0221434357277535,0.7033161108170097,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,147,0.43685706756230025,1.040135875148334,0.7121828526701994,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,148,0.44454691230309323,1.0584450292930794,0.7150990026089709,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,149,0.4523721187365961,1.0770764731823719,0.720943669353881,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,150,0.4603350695881398,1.0960358799717616,0.723027785582299,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,151,0.46843818952534927,1.1153290226794033,0.7264013684459157,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,152,0.4766839458964406,1.1349617759439063,0.7316219584641259,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,153,0.4850748494815118,1.1549401178131236,0.7377484779198303,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,154,0.4936134552570597,1.175270131564428,0.7412734535608964,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,155,0.5023023631739537,1.1959580075570329,0.7445234336112934,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,156,0.5111442189491047,1.2170100451169161,0.7511880579437759,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,157,0.5201417148710676,1.2384326544549231,0.7529137986518163,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,158,0.5292975906198283,1.260232358618639,0.7575554167964879,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,159,0.5386146341010164,1.2824157954786106,0.7607690398170287,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,160,0.5480956822948062,1.3049897197495388,0.7661154349457249,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,161,0.5577436221197585,1.3279610050470443,0.7715343523710175,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,162,0.567561391311868,1.3513366459806384,0.7753361957298283,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,163,0.577551979319087,1.3751237602835407,0.779223735703464,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,164,0.5877184282115914,1.3993295909799797,0.7849633553835276,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,165,0.5980638336080727,1.4239615085906494,0.7869251387868933,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,166,0.6085913456183337,1.4490270133769854,0.7901634015612082,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,167,0.6193041698024773,1.474533737624946,0.7947342434097919,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,168,0.6302055681469773,1.5004894479689936,0.7967065706796643,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,169,0.6412988600579348,1.526902047756988,0.8004739221861369,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,170,0.652587423371815,1.5537795794567026,0.803141786962435,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,171,0.6640746953839766,1.5811302271047063,0.8055193985850276,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,172,0.675764173895307,1.6089623187983502,0.8078833000421789,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,173,0.6876594182772788,1.6372843292316166,0.8116289186316811,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,174,0.699764050555758,1.6661048822756146,0.8138551481601592,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,175,0.7120817565138853,1.695432753604489,0.8177876435709516,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,176,0.7246162868143755,1.725276873367561,0.821154177263081,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,177,0.737371458141569,1.755646328908498,0.8252554507084799,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,178,0.7503511543635887,1.7865503675323544,0.8272600066104878,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,179,0.7635593277149513,1.817998399321313,0.8317686298223428,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,forward,180,0.7769999999999999,1.85,0.8336630855323406,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,backward,0,0.0336,0.08,0.0301247404581063,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,backward,1,0.034191449246162874,0.081408212490864,0.06052443133893869,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,backward,2,0.03479330957002773,0.08284121326197079,0.05266170915193194,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,backward,3,0.035405764234215376,0.08429943865289377,0.03523889001901771,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,backward,4,0.03602899972725546,0.08578333268394159,0.04123554205664735,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,backward,5,0.036663205820371164,0.08729334719135994,0.057815849628380205,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,backward,6,0.03730857562526321,0.08882994196491242,0.049878624449206224,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,backward,7,0.0379653056529112,0.09039358488788383,0.05067350741668067,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,backward,8,0.038633595873409934,0.09198475207954748,0.03937315721867872,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,backward,9,0.03931364977685904,0.09360392804014059,0.0399385913893493,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,backward,10,0.04000567443532435,0.09525160579839133,0.04130870545448269,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,backward,11,0.040709880565890116,0.09692828706164315,0.06017815295527907,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,backward,12,0.04142648259482096,0.09863448236862134,0.06253591412094693,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,backward,13,0.04215569872285328,0.10037071124488879,0.04895725254471937,0.41999999999999993,1024,3000,181,ordinary random skew drift
$S^5$,5,0,0.35,0,841023,False,backward,14,0.04289775099163606,0.10213750236103826,0.04971146266528086,0.41999999999999993,1024,3000,181,ordinary random skew drift
