distribution,ambient_dimension,delta,epsilon_factor,susceptibility,Kc_numeric,Kc_theory,collapse,manifold_dimension
gaussian,4,0.735751503006012,0.001,1.2765669779703717,0.7833509853042818,0.7827263531146664,1.0007980211566019,3
gaussian,4,0.7380961923847695,0.001,1.2725117436182625,0.7858473644860816,0.7852207417215854,1.0007980211566017,3
gaussian,4,0.7404408817635271,0.001,1.2684821919780291,0.7883437436678816,0.787715130328504,1.0007980211566019,3
gaussian,4,0.7427855711422846,0.001,1.264478079838236,0.7908401228496815,0.7902095189354229,1.0007980211566019,3
gaussian,4,0.7451302605210421,0.001,1.2604991670486854,0.7933365020314814,0.7927039075423417,1.0007980211566019,3
gaussian,4,0.7474749498997996,0.001,1.256545216472405,0.7958328812132811,0.7951982961492604,1.0007980211566017,3
gaussian,4,0.7498196392785571,0.001,1.252615993938535,0.798329260395081,0.7976926847561793,1.0007980211566017,3
gaussian,4,0.7521643286573146,0.001,1.2487112681961001,0.8008256395768809,0.8001870733630981,1.0007980211566014,3
gaussian,4,0.7545090180360722,0.001,1.2448308108686381,0.8033220187586808,0.8026814619700168,1.0007980211566017,3
gaussian,4,0.7568537074148297,0.001,1.2409743964096758,0.8058183979404807,0.8051758505769357,1.0007980211566014,3
gaussian,4,0.7591983967935871,0.001,1.2371418020590284,0.8083147771222805,0.8076702391838542,1.0007980211566019,3
gaussian,4,0.7615430861723447,0.001,1.233332807799906,0.8108111563040805,0.8101646277907731,1.0007980211566017,3
gaussian,4,0.7638877755511022,0.001,1.2295471963168114,0.8133075354858805,0.8126590163976919,1.0007980211566019,3
gaussian,4,0.7662324649298597,0.001,1.22578475295421,0.8158039146676803,0.8151534050046108,1.0007980211566017,3
gaussian,4,0.7685771543086173,0.001,1.2220452656759548,0.8183002938494802,0.8176477936115295,1.0007980211566017,3
gaussian,4,0.7709218436873748,0.001,1.2183285250254547,0.8207966730312801,0.8201421822184484,1.0007980211566017,3
gaussian,4,0.7732665330661322,0.001,1.2146343240865658,0.8232930522130799,0.8226365708253671,1.0007980211566017,3
gaussian,4,0.7756112224448898,0.001,1.2109624584451908,0.8257894313948799,0.8251309594322858,1.0007980211566019,3
gaussian,4,0.7779559118236473,0.001,1.207312726151577,0.8282858105766798,0.8276253480392046,1.0007980211566019,3
gaussian,4,0.7803006012024049,0.001,1.2036849276832888,0.8307821897584797,0.8301197366461234,1.0007980211566019,3
gaussian,4,0.7826452905811624,0.001,1.2000788659088497,0.8332785689402796,0.8326141252530421,1.0007980211566019,3
gaussian,4,0.7849899799599198,0.001,1.196494346052034,0.8357749481220793,0.8351085138599608,1.0007980211566019,3
gaussian,4,0.7873346693386774,0.001,1.1929311756567966,0.8382713273038792,0.8376029024668796,1.0007980211566017,3
gaussian,4,0.7896793587174349,0.001,1.189389164552829,0.8407677064856791,0.8400972910737983,1.0007980211566019,3
gaussian,4,0.7920240480961924,0.001,1.185868124821725,0.8432640856674791,0.8425916796807174,1.0007980211566017,3
gaussian,4,0.79436873747495,0.001,1.1823678707637484,0.8457604648492789,0.8450860682876361,1.0007980211566017,3
gaussian,4,0.7967134268537074,0.001,1.1788882188651832,0.8482568440310788,0.8475804568945549,1.0007980211566017,3
gaussian,4,0.7990581162324649,0.001,1.1754289877662636,0.8507532232128786,0.8500748455014735,1.0007980211566017,3
gaussian,4,0.8014028056112225,0.001,1.171989998229663,0.8532496023946785,0.8525692341083924,1.0007980211566017,3
gaussian,4,0.80374749498998,0.001,1.1685710731095376,0.8557459815764785,0.8550636227153111,1.0007980211566019,3
gaussian,4,0.8060921843687375,0.001,1.1651720373211074,0.8582423607582783,0.85755801132223,1.0007980211566017,3
gaussian,4,0.808436873747495,0.001,1.1617927178107688,0.8607387399400782,0.8600523999291487,1.0007980211566017,3
gaussian,4,0.8107815631262525,0.001,1.1584329435267247,0.8632351191218781,0.8625467885360675,1.0007980211566017,3
gaussian,4,0.81312625250501,0.001,1.1550925453901226,0.8657314983036779,0.8650411771429862,1.0007980211566017,3
gaussian,4,0.8154709418837676,0.001,1.1517713562666918,0.8682278774854779,0.867535565749905,1.0007980211566019,3
gaussian,4,0.8178156312625251,0.001,1.148469210938867,0.8707242566672778,0.870029954356824,1.0007980211566017,3
gaussian,4,0.8201603206412825,0.001,1.1451859460783909,0.8732206358490776,0.8725243429637425,1.0007980211566019,3
gaussian,4,0.8225050100200401,0.001,1.1419214002193852,0.8757170150308775,0.8750187315706612,1.0007980211566019,3
gaussian,4,0.8248496993987976,0.001,1.138675413731881,0.8782133942126774,0.8775131201775801,1.0007980211566017,3
gaussian,4,0.8271943887775551,0.001,1.1354478287957996,0.8807097733944773,0.880007508784499,1.0007980211566017,3
gaussian,4,0.8295390781563127,0.001,1.1322384893753736,0.8832061525762773,0.8825018973914178,1.0007980211566017,3
gaussian,4,0.8318837675350702,0.001,1.129047241194002,0.8857025317580772,0.8849962859983366,1.0007980211566017,3
gaussian,4,0.8342284569138276,0.001,1.1258739317095279,0.8881989109398769,0.8874906746052552,1.0007980211566017,3
gaussian,4,0.8365731462925852,0.001,1.1227184100899323,0.8906952901216768,0.8899850632121741,1.0007980211566017,3
gaussian,4,0.8389178356713427,0.001,1.1195805271894372,0.8931916693034767,0.8924794518190927,1.0007980211566019,3
gaussian,4,0.8412625250501002,0.001,1.116460135525006,0.8956880484852766,0.8949738404260116,1.0007980211566017,3
gaussian,4,0.8436072144288578,0.001,1.1133570892532358,0.8981844276670766,0.8974682290329303,1.0007980211566019,3
gaussian,4,0.8459519038076152,0.001,1.1102712441476377,0.9006808068488763,0.899962617639849,1.0007980211566019,3
gaussian,4,0.8482965931863727,0.001,1.1072024575762869,0.9031771860306763,0.902457006246768,1.0007980211566017,3
gaussian,4,0.8506412825651303,0.001,1.1041505884798506,0.9056735652124762,0.9049513948536866,1.0007980211566019,3
gaussian,4,0.8529859719438878,0.001,1.1011154973499724,0.908169944394276,0.9074457834606054,1.0007980211566017,3
gaussian,4,0.8553306613226453,0.001,1.0980970462080135,0.9106663235760759,0.9099401720675244,1.0007980211566014,3
gaussian,4,0.8576753507014028,0.001,1.0950950985841448,0.9131627027578757,0.912434560674443,1.0007980211566017,3
gaussian,4,0.8600200400801603,0.001,1.092109519496778,0.9156590819396756,0.9149289492813616,1.0007980211566019,3
gaussian,4,0.8623647294589178,0.001,1.0891401754323344,0.9181554611214757,0.9174233378882806,1.0007980211566019,3
gaussian,4,0.8647094188376754,0.001,1.086186934325343,0.9206518403032754,0.9199177264951993,1.0007980211566017,3
gaussian,4,0.8670541082164329,0.001,1.0832496655388577,0.9231482194850754,0.9224121151021182,1.0007980211566017,3
gaussian,4,0.8693987975951903,0.001,1.080328239845198,0.9256445986668751,0.9249065037090369,1.0007980211566014,3
gaussian,4,0.8717434869739479,0.001,1.0774225294069937,0.9281409778486751,0.9274008923159557,1.0007980211566017,3
gaussian,4,0.8740881763527054,0.001,1.0745324077585396,0.930637357030475,0.9298952809228745,1.0007980211566017,3
gaussian,4,0.876432865731463,0.001,1.0716577497874473,0.9331337362122749,0.9323896695297932,1.0007980211566019,3
gaussian,4,0.8787775551102205,0.001,1.0687984317165906,0.9356301153940749,0.934884058136712,1.0007980211566019,3
gaussian,4,0.881122244488978,0.001,1.0659543310863406,0.9381264945758746,0.9373784467436308,1.0007980211566017,3
gaussian,4,0.8834669338677354,0.001,1.0631253267370813,0.9406228737576745,0.9398728353505496,1.0007980211566017,3
gaussian,4,0.885811623246493,0.001,1.0603112987920054,0.9431192529394745,0.9423672239574684,1.0007980211566017,3
gaussian,4,0.8881563126252505,0.001,1.057512128640182,0.9456156321212742,0.9448616125643872,1.0007980211566014,3
gaussian,4,0.8905010020040081,0.001,1.0547276989198897,0.9481120113030743,0.9473560011713059,1.0007980211566019,3
gaussian,4,0.8928456913827656,0.001,1.0519578935022158,0.9506083904848741,0.9498503897782249,1.0007980211566014,3
gaussian,4,0.895190380761523,0.001,1.0492025974749097,0.9531047696666741,0.9523447783851433,1.000798021156602,3
gaussian,4,0.8975350701402806,0.001,1.0464616971264926,0.9556011488484738,0.9548391669920624,1.0007980211566014,3
gaussian,4,0.8998797595190381,0.001,1.0437350799306124,0.9580975280302738,0.957333555598981,1.0007980211566017,3
gaussian,4,0.9022244488977956,0.001,1.0410226345306461,0.9605939072120737,0.9598279442058998,1.0007980211566019,3
gaussian,4,0.9045691382765532,0.001,1.0383242507245385,0.9630902863938736,0.9623223328128188,1.0007980211566017,3
gaussian,4,0.9069138276553106,0.001,1.035639819449878,0.9655866655756733,0.9648167214197373,1.0007980211566017,3
gaussian,4,0.9092585170340681,0.001,1.032969232769202,0.9680830447574731,0.9673111100266562,1.0007980211566014,3
gaussian,4,0.9116032064128257,0.001,1.0303123838555304,0.9705794239392732,0.9698054986335748,1.0007980211566019,3
gaussian,4,0.9139478957915832,0.001,1.0276691669781217,0.9730758031210731,0.9722998872404938,1.0007980211566017,3
gaussian,4,0.9162925851703407,0.001,1.0250394774884461,0.9755721823028729,0.9747942758474125,1.0007980211566017,3
gaussian,4,0.9186372745490982,0.001,1.022423211806375,0.9780685614846727,0.9772886644543312,1.0007980211566017,3
gaussian,4,0.9209819639278557,0.001,1.0198202674065806,0.9805649406664727,0.9797830530612499,1.0007980211566019,3
gaussian,4,0.9233266533066132,0.001,1.0172305428051445,0.9830613198482725,0.9822774416681688,1.0007980211566017,3
gaussian,4,0.9256713426853708,0.001,1.0146539375463666,0.9855576990300726,0.9847718302750875,1.0007980211566019,3
gaussian,4,0.9280160320641283,0.001,1.0120903521897775,0.9880540782118725,0.9872662188820064,1.0007980211566019,3
gaussian,4,0.9303607214428857,0.001,1.0095396882973446,0.9905504573936722,0.989760607488925,1.0007980211566017,3
gaussian,4,0.9327054108216433,0.001,1.007001848420872,0.9930468365754721,0.9922549960958438,1.0007980211566019,3
gaussian,4,0.9350501002004008,0.001,1.004476736089591,0.995543215757272,0.9947493847027628,1.0007980211566017,3
gaussian,4,0.9373947895791583,0.001,1.0019642557979354,0.9980395949390719,0.9972437733096813,1.0007980211566019,3
gaussian,4,0.9397394789579159,0.001,0.9994643129935006,1.0005359741208717,0.9997381619166003,1.0007980211566017,3
gaussian,4,0.9420841683366734,0.001,0.9969768140651823,1.0030323533026717,1.002232550523519,1.0007980211566017,3
gaussian,4,0.9444288577154308,0.001,0.9945016663314921,1.0055287324844715,1.0047269391304376,1.0007980211566019,3
gaussian,4,0.9467735470941884,0.001,0.9920387780290455,1.0080251116662713,1.0072213277373565,1.0007980211566017,3
gaussian,4,0.9491182364729459,0.001,0.9895880583012231,1.0105214908480713,1.0097157163442754,1.0007980211566017,3
gaussian,4,0.9514629258517034,0.001,0.9871494171869966,1.0130178700298713,1.012210104951194,1.0007980211566019,3
gaussian,4,0.953807615230461,0.001,0.9847227656099217,1.015514249211671,1.0147044935581129,1.0007980211566017,3
gaussian,4,0.9561523046092184,0.001,0.9823080153672918,1.018010628393471,1.0171988821650315,1.0007980211566019,3
gaussian,4,0.9584969939879759,0.001,0.979905079119451,1.020507007575271,1.0196932707719504,1.0007980211566019,3
gaussian,4,0.9608416833667335,0.001,0.9775138703792647,1.0230033867570707,1.0221876593788692,1.0007980211566017,3
gaussian,4,0.963186372745491,0.001,0.9751343035017419,1.0254997659388707,1.0246820479857879,1.0007980211566019,3
gaussian,4,0.9655310621242486,0.001,0.9727662936738111,1.0279961451206707,1.0271764365927067,1.0007980211566019,3
gaussian,4,0.967875751503006,0.001,0.9704097569042431,1.0304925243024703,1.0296708251996256,1.0007980211566017,3
gaussian,4,0.9702204408817635,0.001,0.9680646100137196,1.0329889034842703,1.0321652138065445,1.0007980211566017,3
gaussian,4,0.972565130260521,0.001,0.9657307706250484,1.03548528266607,1.0346596024134629,1.0007980211566019,3
gaussian,4,0.9749098196392786,0.001,0.9634081571535155,1.03798166184787,1.0371539910203817,1.0007980211566019,3
gaussian,4,0.9772545090180361,0.001,0.9610966887973796,1.0404780410296701,1.0396483796273004,1.000798021156602,3
gaussian,4,0.9795991983967935,0.001,0.9587962855285017,1.04297442021147,1.0421427682342193,1.0007980211566019,3
gaussian,4,0.9819438877755511,0.001,0.9565068680831084,1.0454707993932697,1.0446371568411383,1.0007980211566017,3
gaussian,4,0.9842885771543086,0.001,0.954228357952688,1.0479671785750695,1.047131545448057,1.0007980211566017,3
gaussian,4,0.9866332665330662,0.001,0.9519606773750172,1.0504635577568695,1.0496259340549758,1.0007980211566017,3
gaussian,4,0.9889779559118237,0.001,0.9497037493253135,1.0529599369386693,1.0521203226618947,1.0007980211566014,3
gaussian,4,0.9913226452905812,0.001,0.9474574975075145,1.0554563161204693,1.0546147112688133,1.0007980211566017,3
gaussian,4,0.9936673346693387,0.001,0.9452218463456806,1.057952695302269,1.0571090998757322,1.0007980211566017,3
gaussian,4,0.9960120240480962,0.001,0.9429967209755181,1.0604490744840689,1.059603488482651,1.0007980211566014,3
gaussian,4,0.9983567134268537,0.001,0.9407820472360235,1.062945453665869,1.0620978770895697,1.0007980211566017,3
gaussian,4,1.0007014028056112,0.001,0.9385777516612442,1.0654418328476687,1.0645922656964883,1.0007980211566017,3
gaussian,4,1.0030460921843687,0.001,0.9363837614721534,1.0679382120294687,1.0670866543034072,1.0007980211566017,3
gaussian,4,1.0053907815631262,0.001,0.9342000045686425,1.0704345912112685,1.069581042910326,1.0007980211566017,3
gaussian,4,1.0077354709418838,0.001,0.9320264095216209,1.0729309703930683,1.0720754315172447,1.0007980211566017,3
gaussian,4,1.0100801603206413,0.001,0.9298629055652287,1.0754273495748683,1.0745698201241636,1.0007980211566017,3
gaussian,4,1.0124248496993988,0.001,0.9277094225891571,1.0779237287566683,1.0770642087310824,1.0007980211566017,3
gaussian,4,1.0147695390781564,0.001,0.9255658911310745,1.0804201079384683,1.0795585973380013,1.0007980211566017,3
gaussian,4,1.0171142284569137,0.001,0.9234322423691578,1.0829164871202677,1.0820529859449195,1.0007980211566019,3
gaussian,4,1.0194589178356712,0.001,0.921308408114726,1.0854128663020677,1.0845473745518386,1.0007980211566017,3
gaussian,4,1.0218036072144288,0.001,0.9191943208049782,1.0879092454838677,1.0870417631587572,1.0007980211566019,3
gaussian,4,1.0241482965931863,0.001,0.9170899134958268,1.0904056246656675,1.089536151765676,1.0007980211566017,3
gaussian,4,1.0264929859719438,0.001,0.9149951198548325,1.0929020038474673,1.092030540372595,1.0007980211566014,3
gaussian,4,1.0288376753507014,0.001,0.9129098741542341,1.0953983830292675,1.0945249289795136,1.0007980211566019,3
gaussian,4,1.031182364729459,0.001,0.9108341112640747,1.0978947622110673,1.0970193175864325,1.0007980211566019,3
gaussian,4,1.0335270541082164,0.001,0.9087677666454195,1.1003911413928673,1.099513706193351,1.000798021156602,3
gaussian,4,1.035871743486974,0.001,0.9067107763436685,1.102887520574667,1.10200809480027,1.0007980211566019,3
gaussian,4,1.0382164328657315,0.001,0.9046630769819566,1.105383899756467,1.104502483407189,1.0007980211566014,3
gaussian,4,1.040561122244489,0.001,0.9026246057546456,1.107880278938267,1.1069968720141077,1.0007980211566017,3
gaussian,4,1.0429058116232466,0.001,0.9005953004209032,1.1103766581200667,1.1094912606210265,1.0007980211566017,3
gaussian,4,1.0452505010020041,0.001,0.8985750992983668,1.112873037301867,1.1119856492279454,1.0007980211566019,3
gaussian,4,1.0475951903807614,0.001,0.8965639412568958,1.1153694164836665,1.114480037834864,1.0007980211566017,3
gaussian,4,1.049939879759519,0.001,0.8945617657124032,1.1178657956654663,1.1169744264417827,1.0007980211566017,3
gaussian,4,1.0522845691382765,0.001,0.8925685126207741,1.120362174847266,1.1194688150487013,1.0007980211566017,3
gaussian,4,1.054629258517034,0.001,0.8905841224718622,1.122858554029066,1.1219632036556202,1.0007980211566019,3
gaussian,4,1.0569739478957916,0.001,0.8886085362835678,1.125354933210866,1.124457592262539,1.0007980211566019,3
gaussian,4,1.0593186372745491,0.001,0.8866416955959937,1.127851312392666,1.1269519808694577,1.0007980211566019,3
gaussian,4,1.0616633266533066,0.001,0.884683542465678,1.1303476915744657,1.1294463694763766,1.0007980211566017,3
gaussian,4,1.0640080160320642,0.001,0.8827340194599055,1.1328440707562657,1.1319407580832954,1.0007980211566017,3
gaussian,4,1.0663527054108217,0.001,0.8807930696510913,1.1353404499380657,1.1344351466902143,1.0007980211566019,3
gaussian,4,1.0686973947895793,0.001,0.8788606366112403,1.1378368291198655,1.136929535297133,1.0007980211566019,3
gaussian,4,1.0710420841683368,0.001,0.876936664406478,1.1403332083016655,1.139423923904052,1.0007980211566017,3
gaussian,4,1.073386773547094,0.001,0.875021097591655,1.142829587483465,1.1419183125109704,1.0007980211566017,3
gaussian,4,1.0757314629258516,0.001,0.8731138812050192,1.145325966665265,1.1444127011178893,1.0007980211566017,3
gaussian,4,1.0780761523046092,0.001,0.8712149607629607,1.1478223458470647,1.1469070897248081,1.0007980211566014,3
gaussian,4,1.0804208416833667,0.001,0.8693242822548221,1.150318725028865,1.1494014783317268,1.0007980211566019,3
gaussian,4,1.0827655310621243,0.001,0.8674417921377795,1.1528151042106647,1.1518958669386459,1.0007980211566014,3
gaussian,4,1.0851102204408818,0.001,0.8655674373317861,1.1553114833924647,1.1543902555455645,1.0007980211566017,3
gaussian,4,1.0874549098196393,0.001,0.8637011652145846,1.1578078625742647,1.1568846441524834,1.0007980211566017,3
gaussian,4,1.0897995991983969,0.001,0.8618429236167819,1.1603042417560645,1.1593790327594018,1.0007980211566019,3
gaussian,4,1.0921442885771544,0.001,0.8599926608169882,1.1628006209378643,1.1618734213663209,1.0007980211566017,3
gaussian,4,1.094488977955912,0.001,0.8581503255370175,1.1652970001196645,1.1643678099732395,1.000798021156602,3
gaussian,4,1.0968336673346692,0.001,0.8563158669371524,1.1677933793014639,1.1668621985801582,1.0007980211566017,3
gaussian,4,1.0991783567134268,0.001,0.8544892346114648,1.1702897584832637,1.169356587187077,1.0007980211566014,3
gaussian,4,1.1015230460921843,0.001,0.8526703785832009,1.172786137665064,1.1718509757939959,1.0007980211566017,3
gaussian,4,1.1038677354709419,0.001,0.8508592493002238,1.1752825168468635,1.1743453644009145,1.0007980211566017,3
gaussian,4,1.1062124248496994,0.001,0.8490557976305113,1.1777788960286635,1.1768397530078334,1.0007980211566017,3
gaussian,4,1.108557114228457,0.001,0.8472599748577151,1.1802752752104635,1.1793341416147523,1.0007980211566017,3
gaussian,4,1.1109018036072145,0.001,0.8454717326767729,1.1827716543922633,1.1818285302216711,1.0007980211566014,3
gaussian,4,1.113246492985972,0.001,0.8436910231895776,1.1852680335740633,1.1843229188285898,1.0007980211566017,3
gaussian,4,1.1155911823647295,0.001,0.841917798900701,1.1877644127558633,1.1868173074355086,1.0007980211566019,3
gaussian,4,1.117935871743487,0.001,0.8401520127131705,1.190260791937663,1.1893116960424275,1.0007980211566017,3
gaussian,4,1.1202805611222444,0.001,0.8383936179243001,1.1927571711194629,1.191806084649346,1.0007980211566019,3
gaussian,4,1.122625250501002,0.001,0.8366425682215718,1.1952535503012627,1.1943004732562648,1.0007980211566017,3
gaussian,4,1.1249699398797595,0.001,0.8348988176785703,1.1977499294830627,1.1967948618631834,1.0007980211566019,3
gaussian,4,1.127314629258517,0.001,0.8331623207509684,1.2002463086648625,1.1992892504701023,1.0007980211566017,3
gaussian,4,1.1296593186372745,0.001,0.8314330322725603,1.2027426878466625,1.2017836390770211,1.0007980211566019,3
gaussian,4,1.132004008016032,0.001,0.8297109074513467,1.2052390670284625,1.20427802768394,1.0007980211566019,3
gaussian,4,1.1343486973947896,0.001,0.8279959018656672,1.207735446210262,1.2067724162908586,1.0007980211566017,3
gaussian,4,1.1366933867735471,0.001,0.8262879714603801,1.210231825392062,1.2092668048977775,1.0007980211566017,3
gaussian,4,1.1390380761523047,0.001,0.8245870725430913,1.212728204573862,1.2117611935046964,1.0007980211566017,3
gaussian,4,1.1413827655310622,0.001,0.822893161780427,1.215224583755662,1.2142555821116152,1.0007980211566017,3
gaussian,4,1.1437274549098198,0.001,0.8212061961943549,1.217720962937462,1.2167499707185339,1.0007980211566019,3
gaussian,4,1.146072144288577,0.001,0.8195261331585485,1.2202173421192615,1.2192443593254525,1.0007980211566017,3
gaussian,4,1.1484168336673346,0.001,0.8178529303947968,1.2227137213010615,1.2217387479323714,1.0007980211566017,3
gaussian,4,1.1507615230460921,0.001,0.8161865459694587,1.2252101004828613,1.22423313653929,1.0007980211566017,3
gaussian,4,1.1531062124248497,0.001,0.8145269382899587,1.2277064796646613,1.2267275251462089,1.0007980211566019,3
gaussian,4,1.1554509018036072,0.001,0.8128740661013272,1.2302028588464613,1.2292219137531277,1.0007980211566019,3
gaussian,4,1.1577955911823647,0.001,0.8112278884827815,1.2326992380282613,1.2317163023600464,1.000798021156602,3
gaussian,4,1.1601402805611223,0.001,0.8095883648443494,1.2351956172100609,1.2342106909669652,1.0007980211566017,3
gaussian,4,1.1624849699398798,0.001,0.8079554549235317,1.2376919963918607,1.2367050795738839,1.0007980211566017,3
gaussian,4,1.1648296593186374,0.001,0.8063291187820081,1.240188375573661,1.239199468180803,1.0007980211566019,3
gaussian,4,1.167174348697395,0.001,0.80470931680238,1.2426847547554607,1.2416938567877218,1.0007980211566017,3
gaussian,4,1.1695190380761522,0.001,0.803096009684954,1.2451811339372603,1.2441882453946402,1.0007980211566017,3
gaussian,4,1.1718637274549097,0.001,0.8014891584445623,1.2476775131190605,1.246682634001559,1.0007980211566019,3
gaussian,4,1.1742084168336673,0.001,0.7998887244074245,1.2501738923008603,1.249177022608478,1.0007980211566017,3
gaussian,4,1.1765531062124248,0.001,0.7982946692080433,1.2526702714826603,1.2516714112153968,1.0007980211566017,3
gaussian,4,1.1788977955911824,0.001,0.7967069547861395,1.2551666506644599,1.2541657998223155,1.0007980211566017,3
gaussian,4,1.1812424849699399,0.001,0.7951255433836222,1.2576630298462599,1.2566601884292343,1.0007980211566017,3
gaussian,4,1.1835871743486974,0.001,0.7935503975415963,1.26015940902806,1.2591545770361532,1.0007980211566017,3
gaussian,4,1.185931863727455,0.001,0.7919814800974049,1.2626557882098597,1.2616489656430718,1.0007980211566017,3
gaussian,4,1.1882765531062125,0.001,0.7904187541817054,1.2651521673916597,1.2641433542499907,1.0007980211566017,3
gaussian,4,1.19062124248497,0.001,0.7888621832155831,1.2676485465734595,1.2666377428569093,1.0007980211566019,3
gaussian,4,1.1929659318637276,0.001,0.7873117309076958,1.2701449257552593,1.2691321314638282,1.0007980211566017,3
gaussian,4,1.1953106212424849,0.001,0.785767361251454,1.2726413049370593,1.2716265200707468,1.0007980211566019,3
gaussian,4,1.1976553106212424,0.001,0.7842290385222332,1.275137684118859,1.2741209086776655,1.0007980211566019,3
gaussian,4,1.2,0.001,0.7826967272746197,1.2776340633006589,1.2766152972845846,1.0007980211566017,3
gaussian,6,0.03,0.001,34.78652121220532,0.02874676642426482,0.028723844188903145,1.0007980211566017,5
gaussian,6,0.032344689378757514,0.001,32.26482171912724,0.030993507687884718,0.030968793935130048,1.0007980211566017,5
gaussian,6,0.03468937875751503,0.001,30.084010545737357,0.03324024895150462,0.03321374368135695,1.0007980211566019,5
gaussian,6,0.037034068136272545,0.001,28.17934104690009,0.03548699021512451,0.03545869342758384,1.0007980211566019,5
gaussian,6,0.03937875751503006,0.001,26.50148715250451,0.03773373147874441,0.037703643173810746,1.0007980211566019,5
gaussian,6,0.041723446893787576,0.001,25.01221049696031,0.039980472742364305,0.03994859292003765,1.0007980211566017,5
gaussian,6,0.04406813627254509,0.001,23.681410757012898,0.042227214005984205,0.042193542666264544,1.0007980211566019,5
gaussian,6,0.0464128256513026,0.001,22.485070058148256,0.0444739552696041,0.04443849241249144,1.0007980211566019,5
gaussian,6,0.04875751503006012,0.001,21.403790486917945,0.046720696533224,0.04668344215871834,1.0007980211566019,5
gaussian,6,0.05110220440881763,0.001,20.421734217518182,0.04896743779684389,0.04892839190494524,1.0007980211566019,5
gaussian,6,0.05344689378757515,0.001,19.525842615174863,0.05121417906046379,0.051173341651172155,1.0007980211566017,5
gaussian,6,0.05579158316633266,0.001,18.7052522466492,0.05346092032408368,0.05341829139739904,1.0007980211566017,5
gaussian,6,0.05813627254509018,0.001,17.950852207746074,0.05570766158770358,0.05566324114362595,1.0007980211566017,5
gaussian,6,0.06048096192384769,0.001,17.254944418380177,0.057954402851323465,0.057908190889852836,1.0007980211566017,5
gaussian,6,0.0628256513026052,0.001,16.610979985541107,0.060201144114943365,0.060153140636079724,1.0007980211566019,5
gaussian,6,0.06517034068136272,0.001,16.013352476836214,0.06244788537856326,0.06239809038230665,1.0007980211566014,5
gaussian,6,0.06751503006012025,0.001,15.457234269715453,0.06469462664218316,0.06464304012853356,1.0007980211566014,5
gaussian,6,0.06985971943887775,0.001,14.938445856187998,0.06694136790580306,0.06688798987476044,1.0007980211566017,5
gaussian,6,0.07220440881763526,0.001,14.453350611898797,0.06918810916942296,0.06913293962098734,1.0007980211566019,5
gaussian,6,0.07454909819639279,0.001,13.998769423298754,0.07143485043304285,0.07137788936721423,1.0007980211566017,5
gaussian,6,0.07689378757515031,0.001,13.571910934238039,0.07368159169666276,0.07362283911344114,1.0007980211566019,5
gaussian,6,0.07923847695390782,0.001,13.17031417669989,0.07592833296028265,0.07586778885966804,1.0007980211566017,5
gaussian,6,0.08158316633266532,0.001,12.791801094244994,0.07817507422390253,0.07811273860589495,1.0007980211566014,5
gaussian,6,0.08392785571142285,0.001,12.434437023560497,0.08042181548752245,0.08035768835212184,1.0007980211566017,5
gaussian,6,0.08627254509018036,0.001,12.096497620132721,0.08266855675114233,0.08260263809834872,1.0007980211566019,5
gaussian,6,0.08861723446893788,0.001,11.77644103452541,0.08491529801476223,0.08484758784457563,1.0007980211566019,5
gaussian,6,0.09096192384769539,0.001,11.472884391864147,0.08716203927838212,0.08709253759080253,1.0007980211566017,5
gaussian,6,0.09330661322645291,0.001,11.184583817584056,0.08940878054200202,0.08933748733702944,1.0007980211566017,5
gaussian,6,0.09565130260521042,0.001,10.910417400936803,0.09165552180562192,0.09158243708325635,1.0007980211566017,5
gaussian,6,0.09799599198396794,0.001,10.649370604227272,0.09390226306924182,0.09382738682948324,1.0007980211566017,5
gaussian,6,0.10034068136272545,0.001,10.40052371772945,0.09614900433286172,0.09607233657571011,1.000798021156602,5
gaussian,6,0.10268537074148297,0.001,10.163041033308227,0.09839574559648162,0.09831728632193702,1.0007980211566019,5
gaussian,6,0.10503006012024048,0.001,9.936161468168548,0.10064248686010151,0.10056223606816395,1.0007980211566017,5
gaussian,6,0.10737474949899799,0.001,9.719190417071923,0.1028892281237214,0.10280718581439083,1.0007980211566017,5
gaussian,6,0.10971943887775551,0.001,9.511492649255045,0.10513596938734128,0.10505213556061772,1.0007980211566017,5
gaussian,6,0.11206412825651302,0.001,9.312486097044236,0.10738271065096118,0.10729708530684462,1.0007980211566017,5
gaussian,6,0.11440881763527054,0.001,9.121636408245115,0.1096294519145811,0.10954203505307152,1.0007980211566019,5
gaussian,6,0.11675350701402805,0.001,8.938452154938442,0.11187619317820098,0.11178698479929841,1.0007980211566019,5
gaussian,6,0.11909819639278557,0.001,8.762480608223349,0.11412293444182088,0.11403193454552532,1.0007980211566019,5
gaussian,6,0.12144288577154308,0.001,8.593304002421018,0.11636967570544077,0.11627688429175222,1.0007980211566017,5
gaussian,6,0.1237875751503006,0.001,8.43053622384189,0.11861641696906068,0.11852183403797911,1.0007980211566019,5
gaussian,6,0.12613226452905812,0.001,8.27381986887057,0.12086315823268057,0.12076678378420604,1.0007980211566017,5
gaussian,6,0.12847695390781563,0.001,8.122823624188326,0.12310989949630047,0.12301173353043292,1.0007980211566019,5
gaussian,6,0.13082164328657314,0.001,7.97723992871804,0.12535664075992034,0.12525668327665984,1.0007980211566014,5
