label,family,n,k,m,real_dimension,ambient_dimension,chi,kappa_theory,replicate,kappa_numeric,kappa_ratio
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,2,0.35108727227803493,1.0031064922229571
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,3,0.35060877272058455,1.0017393506302417
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,4,0.35066579596788094,1.0019022741939456
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,5,0.3492493269991017,0.9978552199974335
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,6,0.34902358083920054,0.9972102309691445
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,7,0.3490123217213684,0.9971780620610528
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,8,0.3472247609792102,0.9920707456548863
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,9,0.3475613513463411,0.9930324324181175
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,10,0.3497517568316677,0.999290733804765
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,11,0.3481775233294777,0.9947929237985078
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,12,0.35086108496159146,1.0024602427474043
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,13,0.3518906171524475,1.0054017632927073
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,14,0.34874641860860545,0.9964183388817299
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,15,0.35419828369753714,1.0119950962786777
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,16,0.349018992812396,0.9971971223211316
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,17,0.350453308816031,1.0012951680458029
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,18,0.35099685574927314,1.0028481592836376
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,19,0.3511954346182531,1.0034155274807233
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,20,0.348653488697251,0.9961528248492886
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,21,0.3478880186647851,0.9939657676136717
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,22,0.34778648632942655,0.993675675226933
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,23,0.35066395847732545,1.00189702422093
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,24,0.35043923787563797,1.0012549653589657
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,25,0.35045729023666206,1.0013065435333202
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,26,0.35123544785864647,1.0035298510247042
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,27,0.35098571156324854,1.0028163187521388
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,28,0.34675932593711506,0.9907409312489003
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,29,0.348548852759846,0.9958538650281314
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,30,0.3483297923169184,0.9952279780483384
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,31,0.35116138168331934,1.0033182333809125
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,32,0.3519943094076893,1.0056980268791123
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,33,0.353993486896485,1.011409962561386
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,34,0.3523310074419551,1.006660021262729
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,35,0.35060256304282106,1.0017216086937746
